channel_a,channel_b,puncta_id_a,puncta_id_b,match_mode,centroid_distance_um,voxel_overlap_fraction_min_object_pct,pixel_count_a,pixel_count_b,mean_intensity_a,max_intensity_a,mean_intensity_b,max_intensity_b,centroid_x_a_um,centroid_y_a_um,centroid_z_a_um,centroid_x_b_um,centroid_y_b_um,centroid_z_b_um,inside_mesh_flag_a,inside_mesh_flag_b,within_surface_threshold_flag_a,within_surface_threshold_flag_b
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),149,315,centroid_distance,0,,6,28,12931,17359,1,1,76,40,5,76,40,5,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1792,4728,centroid_distance,0,,68,82,10657,18527,1,1,71,53,13,71,52,13,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),4,2,centroid_distance,0,,11,451,9687,12663,1,1,54,41,3,54,41,3,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),812,2643,centroid_distance,0,,130,31,10391,30319,1,1,60,52,9,60,52,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1393,3932,centroid_distance,0,,169,171,10251,30767,1,1,89,59,11,89,59,11,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2585,6051,centroid_distance,0,,45,334,8690,14775,1,1,82,41,16,82,42,16,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),839,2178,centroid_distance,0,,537,612,8845,21583,1,1,101,62,9,101,62,10,True,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),271,572,centroid_distance,0,,4,29,12011,15159,1,1,59,70,5,59,70,5,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1658,3924,centroid_distance,0,,4,375,7730,8575,1,1,63,56,12,63,56,11,True,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1305,4248,centroid_distance,0,,243,11,9589,25215,1,1,66,49,11,66,49,11,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),763,2513,centroid_distance,0,,191,6,9644,20127,1,1,66,68,8,66,68,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1396,3393,centroid_distance,0,,18,126,7977,13575,1,1,51,62,10,51,62,10,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2146,5572,centroid_distance,0,,153,60,9306,17167,1,1,60,88,14,60,88,14,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1024,2948,centroid_distance,0,,676,712,8661,25119,1,1,70,62,10,70,62,10,True,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1226,3243,centroid_distance,0,,142,130,8921,23455,1,1,67,85,10,67,85,10,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),177,360,centroid_distance,0,,71,29,10045,17119,1,1,75,56,5,75,56,5,True,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2891,6877,centroid_distance,0,,197,62,10098,30671,1,1,66,90,18,66,90,18,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2730,6213,centroid_distance,0,,5,65,10103,11887,1,1,77,67,16,77,67,16,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),698,1416,centroid_distance,0,,4,252,9764,11319,1,1,80,34,8,80,34,8,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2607,5985,centroid_distance,0,,30,243,9003,16879,1,1,61,61,16,61,62,16,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3053,7095,centroid_distance,0,,7209,4170,9774,44799,1,1,67,58,20,67,58,20,True,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),908,2127,centroid_distance,0,,93,304,10121,34719,1,1,68,54,9,68,54,9,True,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1194,3578,centroid_distance,0,,163,25,12604,32831,1,1,60,61,10,60,61,11,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1615,4366,centroid_distance,0,,9,67,10799,19583,1,1,67,85,11,67,85,12,True,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),813,3124,centroid_distance,0,,1855,57,12517,65535,1,1,57,52,10,57,53,10,True,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1756,4550,centroid_distance,0,,212,154,9319,20479,1,1,69,80,12,69,80,12,True,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1043,2759,centroid_distance,0,,60,109,8512,27871,1,1,64,83,9,64,82,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),22,116,centroid_distance,0,,379,93,9724,49503,1,1,61,41,4,61,41,4,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),243,483,centroid_distance,0,,2,58,11371,13367,1,1,100,39,5,100,39,6,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1440,4408,centroid_distance,0,,74,4,10800,15903,1,1,84,45,11,84,46,12,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2727,6429,centroid_distance,0,,674,595,8797,34847,1,1,55,67,17,55,67,18,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),492,1355,centroid_distance,0,,175,6,10010,21071,1,1,63,65,7,63,64,7,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1162,3076,centroid_distance,0,,9,5,8297,11151,1,1,78,43,10,78,43,10,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),934,2463,centroid_distance,0,,21,15,12466,23999,1,1,63,62,9,63,61,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2566,5912,centroid_distance,0,,75,124,10653,21983,1,1,65,79,16,65,79,15,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1222,3237,centroid_distance,0,,8,20,11197,15639,1,1,65,83,10,65,84,10,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),831,1717,centroid_distance,0,,103,933,10331,29503,1,1,98,60,9,98,60,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),441,709,centroid_distance,0,,31,197,10077,13103,1,1,83,18,7,82,18,7,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1265,3413,centroid_distance,0,,606,693,8908,23839,1,1,80,69,11,80,69,11,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2486,5781,centroid_distance,0,,5,106,8008,9831,1,1,58,76,15,58,76,15,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),241,484,centroid_distance,0,,1,1,6399,6399,1,1,99,39,5,99,39,5,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2900,6688,centroid_distance,0,,89,164,9872,21743,1,1,87,34,18,87,35,18,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2735,6329,centroid_distance,0,,252,330,9430,22255,1,1,47,70,17,47,70,17,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),685,3430,centroid_distance,0,,13753,5,8783,37279,1,1,74,81,10,74,81,10,True,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2635,5913,centroid_distance,0,,4,99,12662,17199,1,1,60,80,16,60,80,15,False,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1038,2995,centroid_distance,0,,183,311,10850,35487,1,1,72,79,10,72,79,10,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1471,3980,centroid_distance,0,,115,92,10298,34175,1,1,69,76,11,69,76,11,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1036,2739,centroid_distance,0,,92,226,9640,15455,1,1,78,72,9,77,72,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2947,6793,centroid_distance,0,,13,4,7348,11959,1,1,94,34,18,94,34,18,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1350,3662,centroid_distance,0,,71,211,6727,10783,1,1,75,28,11,76,28,11,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3098,7084,centroid_distance,0,,25,1,10681,14903,1,1,90,51,19,90,51,19,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),613,1386,centroid_distance,0,,467,331,9481,35519,1,1,57,83,8,57,83,8,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2372,6537,centroid_distance,0,,4171,10,10070,57023,1,1,43,79,17,43,79,17,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1145,3037,centroid_distance,0,,75,74,10546,39039,1,1,90,28,10,91,28,10,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),278,609,centroid_distance,0,,195,452,8696,17519,1,1,74,38,6,74,38,6,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1757,4692,centroid_distance,0,,55,428,9624,17679,1,1,51,81,12,50,81,13,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),778,1807,centroid_distance,0,,153,684,9078,19919,1,1,79,32,9,79,32,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),731,1894,centroid_distance,0,,29,55,11391,21679,1,1,55,54,8,55,54,8,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1617,4371,centroid_distance,0,,2,20,9449,12263,1,1,66,86,11,66,86,11,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),665,1727,centroid_distance,0,,2,28,7359,8855,1,1,85,63,8,85,62,8,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3056,7423,centroid_distance,0,,13191,269,9330,51711,1,1,69,61,21,69,62,21,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),688,1783,centroid_distance,0,,164,145,9217,19855,1,1,52,93,8,52,93,8,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1005,2634,centroid_distance,0,,25,8,9566,16559,1,1,57,51,9,57,51,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),779,2570,centroid_distance,0,,129,7,10074,18399,1,1,80,32,9,80,32,9,True,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),927,2450,centroid_distance,0,,2,27,5781,6147,1,1,87,60,9,87,60,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),684,1768,centroid_distance,0,,107,254,8775,22127,1,1,65,78,8,65,79,8,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3297,7178,centroid_distance,0,,27,181,10289,15495,1,1,89,45,20,89,45,20,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),781,1814,centroid_distance,0,,6,44,10168,13263,1,1,78,33,8,78,34,8,True,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1401,3765,centroid_distance,0,,65,4,8518,13047,1,1,71,64,11,71,64,10,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1462,3937,centroid_distance,0,,115,74,10207,30927,1,1,100,61,11,100,61,11,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1913,5079,centroid_distance,0,,144,27,8135,15711,1,1,85,38,13,85,38,13,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2975,6947,centroid_distance,0,,475,4,8570,26175,1,1,88,72,18,89,72,18,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),784,2032,centroid_distance,0,,44,27,8232,15599,1,1,87,36,8,87,36,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1121,3207,centroid_distance,0,,783,364,9372,39231,1,1,79,69,10,79,69,10,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1945,4864,centroid_distance,0,,164,684,9161,24911,1,1,57,58,13,58,58,14,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2472,5857,centroid_distance,0,,33,4,10978,19727,1,1,61,59,15,60,60,15,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1073,3313,centroid_distance,0,,110,5,10675,27359,1,1,66,47,10,66,47,10,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),501,1239,centroid_distance,0,,5,14,6455,8943,1,1,91,13,7,91,12,7,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1375,3913,centroid_distance,0,,1,1,8415,8415,1,1,79,54,10,79,54,11,True,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1363,4075,centroid_distance,0,,314,8,9842,36799,1,1,104,48,11,104,48,11,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2161,5338,centroid_distance,0,,497,750,9780,26191,1,1,84,35,14,85,35,15,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1853,5129,centroid_distance,0,,731,103,8338,24815,1,1,105,57,14,105,57,14,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),528,1190,centroid_distance,0,,8,22,9749,12903,1,1,75,57,7,75,57,7,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1323,4137,centroid_distance,0,,220,14,8395,19503,1,1,73,61,11,73,61,11,True,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2490,6238,centroid_distance,0,,180,6,8411,24127,1,1,41,77,16,41,77,16,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),581,1485,centroid_distance,0,,29,6,9072,12327,1,1,63,49,7,63,49,7,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2179,5363,centroid_distance,0,,68,147,9735,18367,1,1,57,54,14,57,54,14,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),220,660,centroid_distance,0,,186,2,10498,21055,1,1,78,54,6,78,54,6,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3324,7551,centroid_distance,0,,216,71,9047,25455,1,1,90,48,21,90,49,21,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2855,6685,centroid_distance,0,,114,80,8861,13919,1,1,61,93,17,61,93,17,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1173,2869,centroid_distance,0,,1,242,4279,4279,1,1,69,49,10,69,49,10,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1633,4232,centroid_distance,0,,5,8,10244,11567,1,1,93,45,12,93,45,11,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1590,4305,centroid_distance,0,,17,29,10291,14511,1,1,71,64,11,71,64,12,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),797,2064,centroid_distance,0,,4,14,9112,11767,1,1,86,45,8,86,45,9,True,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1187,3371,centroid_distance,0,,2,9,10883,12367,1,1,84,57,10,84,57,10,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1689,4354,centroid_distance,0,,1,5,5415,5415,1,1,71,79,12,71,79,11,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),247,412,centroid_distance,0,,1,10,8639,8639,1,1,62,42,5,62,42,5,True,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2155,4947,centroid_distance,0,,43,244,11306,17663,1,1,88,25,14,88,24,14,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2980,6638,centroid_distance,0,,45,928,8590,13423,1,1,65,76,18,65,76,18,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1519,4138,centroid_distance,0,,126,16,8760,23727,1,1,84,61,12,84,61,11,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),873,2301,centroid_distance,0,,149,147,8884,20191,1,1,78,35,9,78,35,9,True,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3347,7509,centroid_distance,0,,1,4,7811,7811,1,1,84,51,21,84,51,21,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2171,5357,centroid_distance,0,,30,26,6824,9511,1,1,56,53,14,56,53,14,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3067,6623,centroid_distance,0,,68,1120,9214,13575,1,1,57,69,19,57,69,19,True,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3024,6519,centroid_distance,0,,7,344,10572,11767,1,1,81,72,18,82,72,18,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2095,5727,centroid_distance,0,,296,1,10170,35295,1,1,70,54,14,70,54,15,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3184,7325,centroid_distance,0,,555,427,10130,40671,1,1,67,61,20,66,61,20,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2598,5961,centroid_distance,0,,6,142,10546,12607,1,1,53,54,16,53,55,16,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2407,5982,centroid_distance,0,,51,41,10516,16607,1,1,50,60,15,50,60,15,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2542,6317,centroid_distance,0,,116,1,8966,14503,1,1,73,66,16,73,66,16,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1505,4098,centroid_distance,0,,73,517,9274,15807,1,1,87,52,12,87,52,12,True,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2114,5278,centroid_distance,0,,36,32,9345,13327,1,1,52,62,14,52,62,14,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3322,7412,centroid_distance,0,,5,40,11647,13743,1,1,86,43,20,86,43,20,False,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),674,1367,centroid_distance,0,,38,100,9604,18943,1,1,59,69,8,59,69,8,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1686,4536,centroid_distance,0,,6,44,7485,9127,1,1,52,77,12,52,77,12,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2937,6873,centroid_distance,0,,167,11,9961,23983,1,1,61,85,18,61,85,18,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3084,6992,centroid_distance,0,,29,33,9138,17631,1,1,59,90,18,59,90,18,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2762,6181,centroid_distance,0,,1,27,6795,6795,1,1,80,49,16,80,49,16,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2208,5179,centroid_distance,0,,281,230,8628,19823,1,1,80,75,14,80,75,14,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1150,3272,centroid_distance,0,,14,3,10590,19695,1,1,80,34,10,80,34,10,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3325,7461,centroid_distance,0,,1,15,5107,5107,1,1,84,51,20,84,51,20,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),606,1362,centroid_distance,0,,5,2,11161,14639,1,1,50,66,7,50,66,7,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3405,7633,centroid_distance,0,,44,7,9017,21359,1,1,70,58,21,70,58,22,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1646,4838,centroid_distance,0,,426,10,9479,29727,1,1,59,50,13,59,50,13,True,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1472,4174,centroid_distance,0,,31,4,9268,15519,1,1,77,77,11,76,77,11,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1577,3925,centroid_distance,0,,31,289,8847,11119,1,1,103,56,11,103,56,11,True,True,True,True
